企业名称,客户,销售占比,销售金额,报告期,数据来源,关联关系
爱迪特（秦皇岛）科技股份有限公司,T&TMaterialsandEquipmentCo.，Ltd,-,496.27万元,2022-04-07,年报,-
爱迪特（秦皇岛）科技股份有限公司,萊博科技（香港）有限公司,-,312.69万元,2022-04-07,年报,-
爱迪特（秦皇岛）科技股份有限公司,LLCAXIORDENT,-,882.79万元,2022-04-07,年报,-
爱迪特（秦皇岛）科技股份有限公司,河南省广森医疗器械销售有限公司,-,638.66万元,2022-04-07,年报,-
爱迪特（秦皇岛）科技股份有限公司,福建医科大学附属口腔医院,-,-,2021-12-28,招投标公告,-
爱迪特（秦皇岛）科技股份有限公司,深圳技术大学,-,34.00万元,2021-09-01,招投标公告,-
爱迪特（秦皇岛）科技股份有限公司,嘉一高科（湖北）有限公司,8.88%,35.49万元,2021-04-27,客户公告,无关联关系
爱迪特（秦皇岛）科技股份有限公司,温州医科大学附属口腔医院,-,-,2021-01-12,招投标公告,-
爱迪特（秦皇岛）科技股份有限公司,恒伦口腔医疗科技集团股份有限公司,5.10%,0.05万元,2020-12-23,客户公告,-
爱迪特（秦皇岛）科技股份有限公司,岳阳市精美义齿有限公司,-,-,2020-12-07,司法数据,-
爱迪特（秦皇岛）科技股份有限公司,武汉美冠达义齿有限公司,-,-,2019-04-25,司法数据,-
爱迪特（秦皇岛）科技股份有限公司,成都华美牙科连锁管理股份有限公司,4.64%,62.02万元,2018-04-19,客户公告,非关联方
爱迪特（秦皇岛）科技股份有限公司,济南市口腔医院,-,-,2017-10-18,招投标公告,-
爱迪特（秦皇岛）科技股份有限公司,广州壹凌投资集团有限公司,6.45%,372.39万元,2016-11-30,年报,-
爱迪特（秦皇岛）科技股份有限公司,深圳市一达通企业服务有限公司,5.27%,304.11万元,2016-11-30,年报,-
爱迪特（秦皇岛）科技股份有限公司,锦州华榕光学精密机械制造有限公司,2.62%,151.40万元,2016-11-30,年报,-
爱迪特（秦皇岛）科技股份有限公司,陕西联邦义齿有限公司,2.94%,73.63万元,2016-11-30,年报,-
深圳华强实业股份有限公司,北京腾信易通贸易有限公司,6.73%,3120.62万元,2012-08-15,年报,-
深圳华强实业股份有限公司,上海宝尊电子商务有限公司,6.02%,2793.23万元,2012-08-15,年报,-
深圳华强实业股份有限公司,深圳华强激光电子有限公司,2.44%,1131.40万元,2012-08-15,年报,-
深圳华强实业股份有限公司,深圳市腾讯计算机系统有限公司,1.41%,654.36万元,2012-08-15,年报,-
深圳华强实业股份有限公司,深圳市苏宁易购销售有限公司,1.32%,612.66万元,2012-08-15,年报,-
深圳华强实业股份有限公司,华强方特（深圳）电影有限公司,0.31%,209.92万元,2012-03-17,年报,-
深圳华强实业股份有限公司,广州蚁群贸易有限公司,-,834.31万元,2011-07-30,年报,-
深圳华强实业股份有限公司,深圳华强物业管理有限公司,1.96%,873.85万元,2011-03-19,年报,-
深圳华强实业股份有限公司,广发银行股份有限公司深圳分行,-,111.74万元,2010-08-14,年报,-
深圳华强实业股份有限公司,深圳三洋华强激光电子公司,5.51%,0.11万元,2010-08-14,年报,-
深圳华强实业股份有限公司,爱其影像设备（上海）有限公司,0.96%,2109.48万元,2010-03-12,年报,-
深圳华强实业股份有限公司,（三洋電機（香港）有限公司）,47.13%,103536.57万元,2010-03-12,年报,-
深圳华强实业股份有限公司,三洋电机国际贸易有限公司,7.24%,15906.39万元,2010-03-12,年报,-
中福海峡（平潭）发展股份有限公司,四川金叶化肥有限公司,-,-,2024-12-26,招投标公告,-
中福海峡（平潭）发展股份有限公司,广西壮族自治区烟草公司百色市公司,-,-,2024-04-09,招投标公告,-
中福海峡（平潭）发展股份有限公司,中国烟草总公司广东省公司,-,-,2023-08-22,招投标公告,-
中福海峡（平潭）发展股份有限公司,福建三明金明农资有限公司,-,-,2023-07-20,招投标公告,-
中福海峡（平潭）发展股份有限公司,中国林业集团有限公司,6.30%,9313.18万元,2021-12-15,客户公告,无关联关系
中福海峡（平潭）发展股份有限公司,河南烟草投资管理有限公司,-,2218.12万元,2021-11-18,招投标公告,-
中福海峡（平潭）发展股份有限公司,万家乐家居装饰（福建）有限公司,-,-,2018-09-09,司法数据,-
中福海峡（平潭）发展股份有限公司,福建南平市金叶贸易服务有限公司,-,-,2017-07-27,招投标公告,-
中福海峡（平潭）发展股份有限公司,湖南金叶众望科技股份有限公司,15.99%,1299.89万元,2015-11-23,客户公告,-
中福海峡（平潭）发展股份有限公司,平潭综合实验区交通与建设局,-,-,2014-06-19,招投标公告,-
中福海峡（平潭）发展股份有限公司,平潭综合实验区城市发展集团有限公司,8.54%,3300.00万元,2013-08-31,年报,-
中福海峡（平潭）发展股份有限公司,德尔未来科技控股集团股份有限公司,4.59%,1774.90万元,2013-08-31,年报,-
中福海峡（平潭）发展股份有限公司,杭州鑫翔新材料科技有限公司,3.30%,1272.79万元,2013-08-31,年报,-
中福海峡（平潭）发展股份有限公司,漳州爱伯特家居有限公司,3.23%,1247.43万元,2013-08-31,年报,-
中福海峡（平潭）发展股份有限公司,上海福人木业有限公司,2.66%,1028.91万元,2013-08-31,年报,-
中福海峡（平潭）发展股份有限公司,太仓港福人林产品开发有限公司,2.52%,1830.44万元,2013-03-30,年报,-
中福海峡（平潭）发展股份有限公司,深圳拓奇智造家居新材料股份有限公司,3.07%,1027.82万元,2012-08-31,年报,-
中福海峡（平潭）发展股份有限公司,上海新四合木业有限公司,2.49%,1244.90万元,2011-06-21,年报,-
中福海峡（平潭）发展股份有限公司,义乌市港龙木业有限公司,2.70%,846.50万元,2010-03-26,年报,-
中福海峡（平潭）发展股份有限公司,福州福田工艺品有限公司,2.27%,710.89万元,2010-03-26,年报,-
上海微创心脉医疗科技（集团）股份有限公司,信宜市人民医院采购部,-,-,2025-06-11,招投标公告,-
上海微创心脉医疗科技（集团）股份有限公司,梅州市人民医院（梅州市医学科学院）,-,-,2025-04-28,招投标公告,-
上海微创心脉医疗科技（集团）股份有限公司,安徽省医疗保障局,-,0.07万元,2025-02-26,招投标公告,-
上海微创心脉医疗科技（集团）股份有限公司,河北省医疗保障局,-,-,2025-01-13,招投标公告,-
上海微创心脉医疗科技（集团）股份有限公司,四川省人民医院,-,-,2024-09-03,招投标公告,-
上海微创心脉医疗科技（集团）股份有限公司,工业和信息化部,-,-,2024-01-18,招投标公告,-
上海微创心脉医疗科技（集团）股份有限公司,柳州市工人医院,-,-,2021-05-27,招投标公告,-
上海微创心脉医疗科技（集团）股份有限公司,青岛大翔医疗设备有限公司,5.63%,1302.13万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,大悟嘉盛医疗器械营销中心,4.51%,1043.13万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,广州百启田医疗器械有限公司,4.46%,736.89万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,北京迈得诺医疗技术有限公司,14.04%,1760.20万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,上海佑成医疗用品有限公司,11.27%,1412.24万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,江西晨誉医疗器械有限公司,6.04%,756.63万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,郑州中峰医疗器械有限公司,4.28%,536.43万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,成都韵晖商贸有限公司,3.79%,474.92万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,普霖医疗科技（广州）有限公司,5.80%,127.53万元,2019-07-04,年报,-
上海微创心脉医疗科技（集团）股份有限公司,郑州大学第二附属医院,-,-,2018-09-12,招投标公告,-
神州高铁技术股份有限公司,北京赛四达科技股份有限公司,20.23%,956.41万元,2018-03-30,客户公告,非关联方
神州高铁技术股份有限公司,中国铁路沈阳局集团有限公司,-,-,2017-12-09,招投标公告,-
神州高铁技术股份有限公司,宝利来实业发展（深圳）有限公司,0.41%,124.60万元,2015-02-10,年报,-
神州高铁技术股份有限公司,深圳市中瀚体育发展有限公司,0.36%,109.39万元,2015-02-10,年报,-
神州高铁技术股份有限公司,深圳市宝安宝利来实业有限公司,0.53%,76.00万元,2014-08-01,年报,-
神州高铁技术股份有限公司,深圳市宝安宝利来实业有限公司松岗分公司,6.08%,22.97万元,2012-08-07,年报,-
神州高铁技术股份有限公司,深圳市宝利来投资有限公司深圳宝利来国际大酒店,33.47%,126.44万元,2012-08-07,年报,-
神州高铁技术股份有限公司,深圳市源丰信消防工程有限公司,32.46%,453.78万元,2012-03-03,年报,-
上海开开实业股份有限公司,浙江中国小商品城集团股份有限公司,-,442.20万元,2025-05-20,招投标公告,-
上海开开实业股份有限公司,广西壮族自治区北部湾港防城港引航站,-,-,2025-05-15,招投标公告,-
上海开开实业股份有限公司,中船第九设计研究院工程有限公司,-,-,2025-04-21,招投标公告,-
上海开开实业股份有限公司,无锡齐耀华东隔振科技有限公司,-,-,2025-02-24,招投标公告,-
上海开开实业股份有限公司,上海浦东新区公共交通有限公司,-,-,2025-02-17,招投标公告,-
上海开开实业股份有限公司,河南颐城科技生活服务有限公司,-,-,2024-12-29,招投标公告,-
上海开开实业股份有限公司,郑州公用事业投资发展集团有限公司,-,30.49万元,2024-12-17,招投标公告,-
上海开开实业股份有限公司,中化商务有限公司,-,-,2024-12-16,招投标公告,-
上海开开实业股份有限公司,浙江浙能台州第二发电有限责任公司,-,-,2024-11-13,招投标公告,-
上海开开实业股份有限公司,浙江浙能温州发电有限公司,-,-,2024-11-01,招投标公告,-
上海开开实业股份有限公司,浙江省烟草公司绍兴市公司,-,-,2024-10-31,招投标公告,-
上海开开实业股份有限公司,浙江省烟草公司嘉兴市公司,-,-,2024-10-17,招投标公告,-
上海开开实业股份有限公司,国家会展中心（上海）有限责任公司,-,-,2024-08-21,招投标公告,-
上海开开实业股份有限公司,杭州市钱塘高铁新城开发有限公司,-,-,2024-07-24,招投标公告,-
上海开开实业股份有限公司,龙游县公共交通运输有限公司,-,-,2024-07-19,招投标公告,-
上海开开实业股份有限公司,天津港引航中心,-,-,2024-07-16,招投标公告,-
上海开开实业股份有限公司,浙能阿克苏热电有限公司,-,-,2024-04-24,招投标公告,-
上海开开实业股份有限公司,湖北公安农村商业银行股份有限公司,-,-,2024-04-10,招投标公告,-
上海开开实业股份有限公司,浙江省白马湖实验室有限公司,-,-,2023-10-26,招投标公告,-
上海开开实业股份有限公司,遂昌县交通运输有限公司,-,-,2023-09-11,招投标公告,-
上海开开实业股份有限公司,云南农垦集团有限责任公司,-,-,2023-08-29,招投标公告,-
上海开开实业股份有限公司,昆明市呈贡区云大附中呈贡中学,-,-,2023-08-18,招投标公告,-
上海开开实业股份有限公司,浙江天然气交易市场有限公司,-,-,2023-08-16,招投标公告,-
上海开开实业股份有限公司,上海造币有限公司,-,-,2023-08-10,招投标公告,-
上海开开实业股份有限公司,宁夏枣泉发电有限责任公司,-,-,2023-08-07,招投标公告,-
上海开开实业股份有限公司,昆明市白沙河中学校,-,0.03万元,2023-07-06,招投标公告,-
上海开开实业股份有限公司,丽水市公共交通集团有限公司,-,128.68万元,2023-05-23,招投标公告,-
上海开开实业股份有限公司,中国引航协会,-,1.52万元,2022-11-21,招投标公告,-
上海开开实业股份有限公司,浙江省能源集团有限公司,-,0.50万元,2022-10-24,招投标公告,-
上海开开实业股份有限公司,上海航天电子有限公司,-,-,2022-10-17,招投标公告,-
上海开开实业股份有限公司,合肥市人力资源和社会保障局,-,122.28万元,2022-10-09,招投标公告,-
上海开开实业股份有限公司,上海久事公共交通集团有限公司,-,-,2022-09-26,招投标公告,-
上海开开实业股份有限公司,安徽省人民检察院,-,21.84万元,2022-08-25,招投标公告,-
