企业名称,供应商,采购占比,采购金额,报告期,数据来源,关联关系
深圳市天健（集团）股份有限公司,深圳市鼎和空间广告有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市精瑞标识设计制作有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市嘉华利实业服务有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市众汇机电有限公司,-,-,2025-06-12,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市越城区乐森园艺场,-,-,2025-06-12,招投标公告,-
深圳市天健（集团）股份有限公司,惠州市隆盛建材有限公司,-,-,2025-06-11,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市顺安消防器材有限公司,-,-,2025-06-11,招投标公告,-
联芸科技（杭州）股份有限公司,甬矽电子（宁波）股份有限公司,3.86%,2134.43万元,2024-11-22,年报,-
联芸科技（杭州）股份有限公司,台灣積體電路製造股份有限公司,55.77%,30812.75万元,2024-11-22,年报,-
联芸科技（杭州）股份有限公司,安谋科技（中国）有限公司,4.55%,1778.95万元,2024-11-22,年报,-
联芸科技（杭州）股份有限公司,安靠封装测试（上海）有限公司,13.15%,5138.27万元,2024-11-22,年报,-
联芸科技（杭州）股份有限公司,威刚科技（苏州）有限公司,4.57%,2525.70万元,2024-11-22,年报,-
联芸科技（杭州）股份有限公司,盛合晶微半导体（江阴）有限公司,3.75%,1964.72万元,2024-11-22,年报,-
联芸科技（杭州）股份有限公司,太极半导体（苏州）有限公司,6.24%,662.77万元,2022-12-28,年报,-
联芸科技（杭州）股份有限公司,广东亿安仓供应链科技有限公司,27.73%,4844.09万元,2022-12-28,年报,-
联芸科技（杭州）股份有限公司,广州杰鑫科技股份有限公司,4.25%,245.28万元,2017-04-10,供应商公告,非关联方
中化国际（控股）股份有限公司,震坤行工业超市（上海）有限公司,-,-,2025-06-27,招投标公告,-
中化国际（控股）股份有限公司,浙江工自仪网络有限公司,-,-,2025-06-27,招投标公告,-
中化国际（控股）股份有限公司,安永（中国）企业咨询有限公司,-,-,2025-06-10,招投标公告,-
中化国际（控股）股份有限公司,中信证券股份有限公司,-,-,2025-04-10,招投标公告,-
中化国际（控股）股份有限公司,中诚信国际信用评级有限责任公司,-,-,2025-04-10,招投标公告,-
中化国际（控股）股份有限公司,联想（北京）有限公司,-,-,2024-10-23,招投标公告,-
中化国际（控股）股份有限公司,咸亨国际科技股份有限公司,-,-,2024-09-11,招投标公告,-
中化国际（控股）股份有限公司,深圳市诺安智能股份有限公司,-,-,2024-08-30,招投标公告,-
中化国际（控股）股份有限公司,汉威科技集团股份有限公司,-,-,2024-08-30,招投标公告,-
中化国际（控股）股份有限公司,深圳市特安电子有限公司,-,-,2024-08-26,招投标公告,-
中化国际（控股）股份有限公司,中化连云港产业园管理有限公司,-,-,2024-07-23,招投标公告,-
中化国际（控股）股份有限公司,上海汉得信息技术股份有限公司,-,-,2024-06-24,招投标公告,-
中化国际（控股）股份有限公司,上海数聚软件系统股份有限公司,-,-,2024-06-20,招投标公告,-
中化国际（控股）股份有限公司,润弘建设有限公司,-,0.01万元,2024-03-27,招投标公告,-
中化国际（控股）股份有限公司,中化商业保理（上海）有限公司,-,-,2024-03-01,招投标公告,-
中化国际（控股）股份有限公司,5．根据标的企业与转让方签署,-,-,2024-02-29,招投标公告,-
中化国际（控股）股份有限公司,上海新金矩文化科技有限公司,-,-,2024-01-29,招投标公告,-
中化国际（控股）股份有限公司,南京扬子检修安装有限责任公司,-,-,2024-01-26,招投标公告,-
中化国际（控股）股份有限公司,中建安装集团有限公司,-,-,2024-01-26,招投标公告,-
中化国际（控股）股份有限公司,中核检修有限公司,-,-,2024-01-26,招投标公告,-
中化国际（控股）股份有限公司,中电鸿信信息科技有限公司,-,-,2023-10-24,招投标公告,-
中化国际（控股）股份有限公司,宝银绿色供应链（江苏）有限公司,-,-,2023-09-09,司法数据,-
中化国际（控股）股份有限公司,物产中大金属集团有限公司,-,-,2023-09-09,司法数据,-
中化国际（控股）股份有限公司,成都市金吉实业有限公司,-,-,2023-09-08,招投标公告,-
中化国际（控股）股份有限公司,上海云思智慧信息技术有限公司,-,-,2023-07-18,招投标公告,-
中化国际（控股）股份有限公司,石化盈科信息技术有限责任公司,-,-,2023-05-16,招投标公告,-
中化国际（控股）股份有限公司,北京图安世纪科技股份有限公司,-,621.54万元,2023-03-30,供应商公告,无关联关系
中化国际（控股）股份有限公司,上海三零卫士信息安全有限公司,-,345.80万元,2022-12-27,招投标公告,-
中化国际（控股）股份有限公司,上海领诺信息技术有限公司,-,189.12万元,2022-11-22,招投标公告,-
中化国际（控股）股份有限公司,上海玉城高分子材料股份有限公司,-,294.58万元,2022-04-27,供应商公告,无关联关系
中化国际（控股）股份有限公司,上海新致软件股份有限公司,-,285.60万元,2022-01-18,招投标公告,-
中化国际（控股）股份有限公司,工业互联网创新中心（上海）有限公司,-,200.00万元,2021-12-24,招投标公告,-
中化国际（控股）股份有限公司,上海斐怡网络科技有限公司,-,45.98万元,2021-11-19,招投标公告,-
中化国际（控股）股份有限公司,同济大学建筑设计研究院（集团）有限公司,-,118.00万元,2021-08-31,招投标公告,-
中化国际（控股）股份有限公司,上海鸣驭信息技术有限公司,-,215.71万元,2021-08-16,招投标公告,-
中化国际（控股）股份有限公司,北京神州云合数据科技发展有限公司,-,110.00万元,2021-08-03,招投标公告,-
中化国际（控股）股份有限公司,无锡江南电缆有限公司,-,5.41万元,2020-12-28,招投标公告,-
中化国际（控股）股份有限公司,江苏金利电气有限公司,-,64.59万元,2020-12-28,招投标公告,-
中化国际（控股）股份有限公司,上海亿口信息科技有限公司,-,272.40万元,2020-10-30,招投标公告,-
中化国际（控股）股份有限公司,安永华明会计师事务所,-,650.00万元,2020-09-21,招投标公告,-
中化国际（控股）股份有限公司,上海途硕信息科技有限公司,-,65.58万元,2020-09-21,招投标公告,-
中化国际（控股）股份有限公司,上海杲旭电子科技有限公司,-,14.17万元,2020-08-14,招投标公告,-
中化国际（控股）股份有限公司,张家港保税区中茂国际贸易有限公司,-,-,2020-07-23,司法数据,-
中化国际（控股）股份有限公司,常州市同乐化工有限公司,-,-,2020-01-14,司法数据,-
中化国际（控股）股份有限公司,霍尼韦尔（天津）有限公司,-,854.61万元,2019-08-06,招投标公告,-
中化国际（控股）股份有限公司,江西盛祥电子材料股份有限公司,9.02%,1030.35万元,2019-04-16,供应商公告,非关联方
中化国际（控股）股份有限公司,华陆工程科技有限责任公司,-,85.00万元,2018-06-13,招投标公告,-
中化国际（控股）股份有限公司,贵州威顿晶磷电子材料股份有限公司,25.76%,1372.59万元,2018-04-17,供应商公告,非关联方
中化国际（控股）股份有限公司,思创数码科技股份有限公司,-,-,2018-03-15,招投标公告,-
中化国际（控股）股份有限公司,神州数码数云科技有限公司,-,-,2018-03-15,招投标公告,-
中化国际（控股）股份有限公司,上海名彩办公家具有限公司,-,-,2018-03-15,招投标公告,-
中化国际（控股）股份有限公司,山东隆华新材料股份有限公司,3.85%,4786.91万元,2017-04-25,供应商公告,非关联方
中化国际（控股）股份有限公司,厦门美润科技集团有限公司,7.92%,1646.56万元,2017-04-25,供应商公告,非关联方
中化国际（控股）股份有限公司,扬州晨化新材料股份有限公司,1.26%,657.22万元,2017-01-17,供应商公告,-
中化国际（控股）股份有限公司,常州泰岳化工原料有限公司,-,-,2016-03-31,司法数据,-
中化国际（控股）股份有限公司,天津晋宝源国际贸易有限公司,-,-,2014-03-06,司法数据,-
中化国际（控股）股份有限公司,海南天然橡胶产业集团股份有限公司,-,40607.57万元,2011-04-25,供应商公告,-
北自所（北京）科技发展股份有限公司,广东海力储存设备股份有限公司,-,1253.45万元,2025-04-29,供应商公告,否
北自所（北京）科技发展股份有限公司,苏州鸿安机械股份有限公司,4.38%,6385.84万元,2023-03-02,年报,-
北自所（北京）科技发展股份有限公司,北京休恩博得科技股份有限公司,-,142.35万元,2021-08-19,供应商公告,非关联方
北自所（北京）科技发展股份有限公司,世仓智能仓储设备（上海）股份有限公司,6.94%,4946.05万元,2020-04-24,供应商公告,非关联方
北自所（北京）科技发展股份有限公司,国泰海通证券股份有限公司,-,-,2019-01-25,招投标公告,-
北自所（北京）科技发展股份有限公司,北京国枫律师事务所,-,-,2019-01-25,招投标公告,-
用友汽车信息科技（上海）股份有限公司,江西景腾科技有限公司,8.47%,1536.75万元,2023-04-19,年报,-
用友汽车信息科技（上海）股份有限公司,上海触龙科技有限公司,8.03%,1457.93万元,2023-04-19,年报,-
用友汽车信息科技（上海）股份有限公司,上海奥途创享信息科技有限公司,6.15%,1116.44万元,2023-04-19,年报,-
用友汽车信息科技（上海）股份有限公司,广州九路科技有限公司,6.50%,1179.05万元,2023-04-19,年报,-
用友汽车信息科技（上海）股份有限公司,上海比滋特信息技术有限公司,14.97%,2716.42万元,2023-04-19,年报,-
用友汽车信息科技（上海）股份有限公司,芜湖全迹科技有限公司,8.41%,734.17万元,2023-03-10,年报,-
用友汽车信息科技（上海）股份有限公司,上海聚彦网络科技有限公司,9.20%,1416.62万元,2022-04-15,年报,-
用友汽车信息科技（上海）股份有限公司,上海沸橙信息科技有限公司,22.75%,4183.52万元,2021-06-28,年报,-
用友汽车信息科技（上海）股份有限公司,方正宽带网络服务有限公司,9.35%,1718.64万元,2021-06-28,年报,-
用友汽车信息科技（上海）股份有限公司,钛马信息网络技术有限公司,5.23%,658.88万元,2021-06-28,年报,-
用友汽车信息科技（上海）股份有限公司,新锐英诚科技股份有限公司,6.55%,1204.03万元,2021-06-28,年报,-
用友汽车信息科技（上海）股份有限公司,长春科软信息技术有限公司,6.15%,775.44万元,2021-06-28,年报,-
用友汽车信息科技（上海）股份有限公司,北京云族佳科技有限公司,5.35%,674.21万元,2021-06-28,年报,-
用友汽车信息科技（上海）股份有限公司,上海信凡通信配套工程有限公司,7.90%,676.88万元,2021-03-26,年报,非关联方
用友汽车信息科技（上海）股份有限公司,上海乐彦信息科技有限公司,3.13%,675.12万元,2018-03-23,年报,非关联方
用友汽车信息科技（上海）股份有限公司,上海布雷克索信息科技有限公司,3.21%,692.51万元,2018-03-23,年报,非关联方
用友汽车信息科技（上海）股份有限公司,上海慧龙计算机系统有限公司,3.58%,771.61万元,2018-03-23,年报,非关联方
用友汽车信息科技（上海）股份有限公司,用友云达信息技术服务（南昌）有限公司,4.94%,791.23万元,2016-11-18,年报,-
用友汽车信息科技（上海）股份有限公司,济南昌和信息技术有限公司,3.16%,141.01万元,2016-11-18,年报,-
用友汽车信息科技（上海）股份有限公司,上海衡轩信息科技有限公司,6.55%,1050.17万元,2016-11-18,年报,-
用友汽车信息科技（上海）股份有限公司,陕西葛兰岱尔网络科技有限公司,5.63%,901.79万元,2016-11-18,年报,-
用友汽车信息科技（上海）股份有限公司,深圳新为软件股份有限公司,4.82%,68.43万元,2016-04-18,供应商公告,非关联方
芯海科技（深圳）股份有限公司,翊傑科技股份有限公司,9.30%,402.37万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,奉加科技（上海）股份有限公司,2.62%,113.39万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,东莞市千颖电子有限公司,3.32%,531.59万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,乐鑫信息科技（上海）股份有限公司,12.32%,1807.81万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,易兆微电子（杭州）股份有限公司,4.82%,707.78万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,上海华虹宏力半导体制造有限公司,32.36%,3944.86万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,天水华天科技股份有限公司,14.71%,1793.45万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,GLOBALFOUNDRIES SINGAPORE PTE.LTD.,5.86%,714.64万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,深圳市欧美鑫达科技有限公司,3.93%,478.63万元,2020-09-08,年报,-
芯海科技（深圳）股份有限公司,GLOBALFOFOUNDRIESSINGAPOREPTE.LTD,8.51%,0.04万元,2020-07-08,年报,-
芯海科技（深圳）股份有限公司,GLOBALFOUNDRIES SINGAPORE PTE.LTD.,13.79%,0.22万元,2020-03-31,年报,-
芯海科技（深圳）股份有限公司,中芯国际集成电路制造（上海）有限公司,5.62%,478.46万元,2017-04-17,年报,非关联方
